user_id,visit_number,date,page_visited,time_spent,conversion_step
205,2,17/03/2024,Pricing,213,None
5,1,17/03/2024,Signup,151,None
948,2,17/03/2024,Homepage,40,None
175,1,17/03/2024,Homepage,213,None
41,3,17/03/2024,Features,230,None
911,3,17/03/2024,Homepage,196,None
242,2,17/03/2024,Pricing,166,None
395,1,17/03/2024,Pricing,82,None
412,2,17/03/2024,Pricing,97,None
335,1,17/03/2024,Homepage,135,None
871,1,17/03/2024,Features,220,None
398,2,17/03/2024,Pricing,175,None
517,1,17/03/2024,Signup,168,Signup
727,1,17/03/2024,Pricing,226,None
272,4,17/03/2024,Pricing,251,None
30,4,17/03/2024,Homepage,62,Signup
975,5,17/03/2024,Pricing,214,None
171,1,17/03/2024,Pricing,107,Purchase
666,5,17/03/2024,Homepage,187,None
204,3,17/03/2024,Features,241,None
480,1,17/03/2024,Pricing,266,None
220,3,17/03/2024,Pricing,41,None
535,4,17/03/2024,Pricing,195,None
111,3,17/03/2024,Signup,289,None
812,3,17/03/2024,Features,96,Purchase
469,2,17/03/2024,Pricing,152,None
696,1,18/03/2024,Features,223,None
766,1,18/03/2024,Features,287,None
131,5,18/03/2024,Homepage,297,None
666,3,18/03/2024,Signup,160,None
638,4,18/03/2024,Features,213,None
121,4,18/03/2024,Pricing,202,Purchase
641,3,18/03/2024,Homepage,226,None
352,2,18/03/2024,Homepage,50,None
185,3,18/03/2024,Features,146,Purchase
111,3,18/03/2024,Homepage,297,None
711,4,18/03/2024,Pricing,123,None
979,3,18/03/2024,Pricing,268,Signup
599,5,18/03/2024,Features,191,Signup
191,4,18/03/2024,Features,33,Signup
768,4,18/03/2024,Signup,201,None
559,2,18/03/2024,Signup,54,None
764,3,18/03/2024,Pricing,271,Signup
90,4,18/03/2024,Homepage,275,None
718,3,18/03/2024,Pricing,45,None
653,1,18/03/2024,Signup,147,None
319,2,18/03/2024,Features,180,None
294,4,18/03/2024,Pricing,110,Purchase
980,5,18/03/2024,Features,138,None
160,2,18/03/2024,Homepage,155,Signup
888,3,18/03/2024,Pricing,277,None
925,2,18/03/2024,Features,222,None
316,1,18/03/2024,Homepage,226,None
505,2,18/03/2024,Signup,36,None
340,4,19/03/2024,Pricing,280,None
809,1,19/03/2024,Signup,241,None
361,3,19/03/2024,Signup,46,Signup
378,1,19/03/2024,Pricing,111,None
602,5,19/03/2024,Pricing,106,None
798,2,19/03/2024,Homepage,212,None
797,3,19/03/2024,Signup,57,None
53,4,19/03/2024,Features,64,None
299,5,19/03/2024,Signup,294,None
651,2,19/03/2024,Features,82,None
725,4,19/03/2024,Features,248,Purchase
274,5,19/03/2024,Homepage,245,None
641,2,19/03/2024,Features,51,None
680,4,19/03/2024,Signup,234,None
39,3,19/03/2024,Features,132,None
483,2,19/03/2024,Signup,180,None
194,4,19/03/2024,Signup,197,None
561,5,19/03/2024,Pricing,275,None
215,3,19/03/2024,Pricing,281,None
46,5,19/03/2024,Homepage,213,None
123,3,19/03/2024,Homepage,117,None
690,4,19/03/2024,Pricing,250,None
535,2,19/03/2024,Features,219,Signup
232,4,19/03/2024,Homepage,197,None
511,5,19/03/2024,Features,275,Signup
349,1,19/03/2024,Pricing,92,None
322,4,19/03/2024,Homepage,144,Signup
342,3,20/03/2024,Features,276,None
835,5,20/03/2024,Features,173,None
545,4,20/03/2024,Pricing,294,None
435,5,20/03/2024,Features,45,None
327,3,20/03/2024,Features,112,None
615,3,20/03/2024,Signup,217,Purchase
932,3,20/03/2024,Pricing,94,Signup
485,2,20/03/2024,Pricing,85,None
152,4,20/03/2024,Features,207,None
123,2,20/03/2024,Features,252,None
83,3,20/03/2024,Pricing,32,None
103,1,20/03/2024,Signup,287,None
90,4,20/03/2024,Pricing,142,None
751,4,20/03/2024,Pricing,66,None
80,5,20/03/2024,Pricing,43,None
114,2,20/03/2024,Pricing,193,None
156,1,20/03/2024,Homepage,275,None
854,2,20/03/2024,Homepage,208,None
514,2,20/03/2024,Signup,71,Signup
266,3,20/03/2024,Pricing,34,None
116,4,20/03/2024,Features,282,None
850,2,20/03/2024,Signup,138,None
396,1,20/03/2024,Homepage,138,Signup
65,4,20/03/2024,Features,72,None
248,4,20/03/2024,Pricing,107,None
836,2,20/03/2024,Signup,126,None
506,2,20/03/2024,Features,206,Signup
190,1,20/03/2024,Signup,59,Signup
55,1,21/03/2024,Features,97,None
293,4,21/03/2024,Signup,99,None
469,5,21/03/2024,Features,185,None
127,4,21/03/2024,Features,82,Signup
20,5,21/03/2024,Signup,268,None
710,1,21/03/2024,Signup,292,None
725,3,21/03/2024,Homepage,298,None
638,2,21/03/2024,Homepage,221,None
703,2,21/03/2024,Pricing,38,Signup
197,2,21/03/2024,Features,64,Purchase
170,5,21/03/2024,Pricing,289,None
209,5,21/03/2024,Pricing,191,None
657,4,21/03/2024,Signup,177,None
186,1,21/03/2024,Features,161,None
646,3,21/03/2024,Pricing,267,None
97,5,21/03/2024,Features,123,None
279,4,21/03/2024,Pricing,249,None
132,4,21/03/2024,Signup,180,None
393,1,21/03/2024,Homepage,107,Signup
831,4,21/03/2024,Homepage,248,None
861,3,21/03/2024,Features,272,None
170,1,21/03/2024,Features,68,Purchase
843,2,21/03/2024,Features,207,None
103,3,21/03/2024,Pricing,260,Signup
605,2,21/03/2024,Pricing,167,None
96,3,21/03/2024,Signup,261,None
109,2,21/03/2024,Features,214,Signup
908,4,21/03/2024,Signup,219,Purchase
931,5,22/03/2024,Pricing,166,Signup
92,5,22/03/2024,Signup,174,None
818,3,22/03/2024,Signup,253,None
584,2,22/03/2024,Pricing,137,None
424,3,22/03/2024,Pricing,278,None
871,4,22/03/2024,Homepage,272,None
888,5,22/03/2024,Pricing,161,Signup
59,2,22/03/2024,Homepage,89,None
6,2,22/03/2024,Pricing,118,None
74,4,22/03/2024,Signup,41,None
857,5,22/03/2024,Features,151,None
141,2,22/03/2024,Homepage,266,None
745,5,22/03/2024,Features,65,None
226,1,22/03/2024,Signup,277,None
828,3,22/03/2024,Signup,56,None
719,4,22/03/2024,Signup,145,Signup
528,2,22/03/2024,Homepage,206,None
5,1,22/03/2024,Homepage,160,Signup
919,2,22/03/2024,Signup,141,None
693,1,22/03/2024,Signup,41,None
67,1,22/03/2024,Pricing,72,None
840,5,22/03/2024,Signup,51,None
366,4,22/03/2024,Signup,156,None
329,2,22/03/2024,Features,110,None
262,3,22/03/2024,Pricing,294,Purchase
552,4,22/03/2024,Signup,245,None
336,3,22/03/2024,Features,243,None
848,2,23/03/2024,Signup,269,None
810,2,23/03/2024,Pricing,41,Signup
986,3,23/03/2024,Signup,193,None
663,2,23/03/2024,Homepage,256,Signup
474,1,23/03/2024,Pricing,62,Signup
218,1,23/03/2024,Pricing,127,Signup
916,2,23/03/2024,Features,137,None
831,5,23/03/2024,Homepage,282,None
798,2,23/03/2024,Features,83,Signup
778,2,23/03/2024,Homepage,262,Purchase
396,3,23/03/2024,Homepage,86,Signup
894,1,23/03/2024,Homepage,219,None
100,5,23/03/2024,Homepage,96,None
539,1,23/03/2024,Signup,122,Purchase
872,5,23/03/2024,Pricing,62,None
256,4,23/03/2024,Signup,293,None
723,4,23/03/2024,Signup,283,Signup
585,5,23/03/2024,Features,173,None
256,2,23/03/2024,Features,137,None
642,1,23/03/2024,Pricing,252,None
868,3,23/03/2024,Pricing,239,None
627,4,23/03/2024,Homepage,235,None
242,3,23/03/2024,Pricing,230,None
687,2,23/03/2024,Pricing,194,Purchase
312,5,23/03/2024,Homepage,130,Purchase
523,3,23/03/2024,Features,184,None
715,2,23/03/2024,Homepage,67,Signup
281,2,23/03/2024,Pricing,208,None
512,3,24/03/2024,Signup,138,Signup
352,1,24/03/2024,Signup,192,None
44,4,24/03/2024,Pricing,40,None
988,4,24/03/2024,Features,253,None
654,2,24/03/2024,Homepage,75,None
975,4,24/03/2024,Features,200,Signup
56,2,24/03/2024,Pricing,297,None
6,1,24/03/2024,Features,40,Signup
408,5,24/03/2024,Features,97,None
43,5,24/03/2024,Homepage,230,Signup
616,5,24/03/2024,Pricing,198,Signup
50,1,24/03/2024,Features,48,Purchase
358,5,24/03/2024,Homepage,157,None
871,5,24/03/2024,Features,51,None
588,3,24/03/2024,Pricing,214,None
886,1,24/03/2024,Pricing,81,None
953,5,24/03/2024,Homepage,267,None
428,3,24/03/2024,Homepage,244,None
153,5,24/03/2024,Features,236,Signup
338,2,24/03/2024,Signup,247,None
534,5,24/03/2024,Pricing,43,Signup
991,3,24/03/2024,Features,280,Signup
147,2,24/03/2024,Pricing,59,None
64,1,24/03/2024,Homepage,204,None
346,1,24/03/2024,Features,203,Purchase
542,1,24/03/2024,Features,247,Signup
294,5,24/03/2024,Homepage,38,None
946,3,25/03/2024,Features,279,None
169,1,25/03/2024,Features,206,Signup
498,3,25/03/2024,Pricing,280,None
363,1,25/03/2024,Signup,222,None
224,4,25/03/2024,Pricing,96,None
104,2,25/03/2024,Features,91,None
268,5,25/03/2024,Pricing,41,None
313,2,25/03/2024,Features,114,None
448,2,25/03/2024,Features,231,Signup
143,4,25/03/2024,Features,177,None
289,3,25/03/2024,Features,215,None
194,2,25/03/2024,Pricing,282,None
122,4,25/03/2024,Pricing,247,Signup
374,3,25/03/2024,Pricing,144,None
834,4,25/03/2024,Signup,228,Signup
37,3,25/03/2024,Pricing,110,Signup
763,4,25/03/2024,Signup,63,None
26,2,25/03/2024,Homepage,218,None
973,2,25/03/2024,Pricing,297,None
73,4,25/03/2024,Pricing,201,Signup
51,2,25/03/2024,Pricing,240,Signup
525,4,25/03/2024,Features,220,None
921,4,25/03/2024,Pricing,149,None
148,5,25/03/2024,Homepage,174,None
708,1,25/03/2024,Features,286,None
395,2,25/03/2024,Pricing,299,Signup
520,4,25/03/2024,Pricing,78,None
949,1,25/03/2024,Features,286,None
93,4,26/03/2024,Homepage,103,Signup
527,2,26/03/2024,Signup,183,Purchase
457,4,26/03/2024,Signup,134,None
47,3,26/03/2024,Pricing,88,Signup
228,3,26/03/2024,Homepage,44,Purchase
36,5,26/03/2024,Pricing,243,Signup
210,2,26/03/2024,Signup,230,None
152,2,26/03/2024,Signup,269,None
62,1,26/03/2024,Homepage,165,Purchase
630,4,26/03/2024,Pricing,123,None
182,2,26/03/2024,Homepage,101,Purchase
525,2,26/03/2024,Signup,165,None
430,1,26/03/2024,Homepage,235,Signup
520,3,26/03/2024,Signup,222,None
507,2,26/03/2024,Homepage,202,Signup
432,1,26/03/2024,Signup,177,None
111,3,26/03/2024,Features,197,None
680,2,26/03/2024,Features,147,Signup
863,3,26/03/2024,Homepage,111,Purchase
660,2,26/03/2024,Signup,89,None
235,5,26/03/2024,Pricing,276,Signup
878,4,26/03/2024,Signup,256,None
947,1,26/03/2024,Signup,136,None
578,2,26/03/2024,Pricing,291,None
940,4,26/03/2024,Signup,93,Signup
595,5,26/03/2024,Features,265,Signup
463,3,26/03/2024,Pricing,162,None
90,5,26/03/2024,Signup,241,None
102,4,27/03/2024,Signup,98,Purchase
377,1,27/03/2024,Signup,189,Purchase
185,4,27/03/2024,Pricing,249,None
585,3,27/03/2024,Homepage,91,None
691,4,27/03/2024,Pricing,235,None
35,5,27/03/2024,Homepage,188,None
987,4,27/03/2024,Homepage,112,None
524,4,27/03/2024,Homepage,212,None
621,4,27/03/2024,Homepage,297,None
140,4,27/03/2024,Pricing,112,None
361,3,27/03/2024,Homepage,142,None
421,4,27/03/2024,Pricing,250,None
895,1,27/03/2024,Pricing,48,Purchase
178,3,27/03/2024,Pricing,243,Signup
973,3,27/03/2024,Signup,63,Purchase
978,4,27/03/2024,Signup,150,None
224,5,27/03/2024,Homepage,72,None
971,4,27/03/2024,Features,251,None
817,3,27/03/2024,Homepage,233,None
587,2,27/03/2024,Signup,86,None
140,1,27/03/2024,Signup,65,None
606,5,27/03/2024,Signup,203,Signup
547,5,27/03/2024,Signup,205,None
715,5,27/03/2024,Signup,288,Signup
461,3,27/03/2024,Pricing,161,Signup
754,5,27/03/2024,Signup,88,None
296,5,27/03/2024,Signup,196,Purchase
369,2,28/03/2024,Signup,125,None
523,2,28/03/2024,Signup,171,Signup
771,2,28/03/2024,Homepage,297,None
378,5,28/03/2024,Pricing,251,None
76,5,28/03/2024,Features,112,None
943,4,28/03/2024,Homepage,139,None
52,3,28/03/2024,Features,118,Signup
501,4,28/03/2024,Features,224,None
938,3,28/03/2024,Signup,111,Purchase
92,4,28/03/2024,Features,186,Purchase
644,2,28/03/2024,Signup,250,None
273,5,28/03/2024,Homepage,273,None
320,2,28/03/2024,Pricing,131,Signup
833,4,28/03/2024,Features,162,None
782,3,28/03/2024,Homepage,250,Signup
807,1,28/03/2024,Signup,202,Purchase
261,1,28/03/2024,Pricing,298,None
516,5,28/03/2024,Features,224,None
916,5,28/03/2024,Features,125,None
594,4,28/03/2024,Signup,198,None
145,3,28/03/2024,Pricing,146,Signup
383,3,28/03/2024,Signup,89,None
840,2,28/03/2024,Signup,102,None
665,4,28/03/2024,Signup,188,Purchase
268,2,28/03/2024,Signup,55,None
151,4,28/03/2024,Signup,43,None
573,4,28/03/2024,Pricing,258,None
220,5,28/03/2024,Signup,111,None
643,5,29/03/2024,Features,226,None
905,3,29/03/2024,Pricing,30,Signup
73,3,29/03/2024,Signup,52,None
730,5,29/03/2024,Features,82,None
295,1,29/03/2024,Signup,148,None
565,3,29/03/2024,Homepage,162,None
738,2,29/03/2024,Features,224,None
345,1,29/03/2024,Pricing,106,Purchase
320,2,29/03/2024,Features,285,None
918,4,29/03/2024,Features,173,None
517,4,29/03/2024,Pricing,32,None
416,4,29/03/2024,Homepage,127,Signup
756,3,29/03/2024,Homepage,239,None
204,3,29/03/2024,Features,142,None
678,4,29/03/2024,Pricing,65,Signup
776,3,29/03/2024,Signup,281,Signup
663,3,29/03/2024,Signup,141,Signup
637,2,29/03/2024,Signup,206,None
299,5,29/03/2024,Features,262,None
188,4,29/03/2024,Homepage,101,Signup
736,1,29/03/2024,Pricing,104,None
311,5,29/03/2024,Features,91,None
970,5,29/03/2024,Homepage,189,None
884,2,29/03/2024,Features,237,None
436,4,29/03/2024,Signup,276,None
595,1,29/03/2024,Features,89,None
792,1,29/03/2024,Features,174,None
84,2,29/03/2024,Homepage,260,None
794,5,30/03/2024,Features,279,None
826,2,30/03/2024,Pricing,228,None
198,1,30/03/2024,Homepage,269,None
346,5,30/03/2024,Features,88,None
302,5,30/03/2024,Features,250,None
368,2,30/03/2024,Homepage,110,None
601,4,30/03/2024,Signup,209,Signup
948,3,30/03/2024,Homepage,219,None
316,5,30/03/2024,Features,293,None
941,5,30/03/2024,Signup,227,None
155,3,30/03/2024,Features,159,None
633,1,30/03/2024,Features,30,Purchase
630,3,30/03/2024,Homepage,257,Signup
940,2,30/03/2024,Features,41,Purchase
634,5,30/03/2024,Homepage,142,None
417,5,30/03/2024,Homepage,81,None
799,4,30/03/2024,Signup,127,None
655,1,30/03/2024,Homepage,233,None
328,2,30/03/2024,Features,85,None
97,3,30/03/2024,Pricing,266,None
702,1,30/03/2024,Homepage,250,None
514,1,30/03/2024,Pricing,82,None
503,2,30/03/2024,Features,137,None
432,4,30/03/2024,Signup,52,None
381,2,30/03/2024,Pricing,147,Purchase
366,2,30/03/2024,Homepage,34,Purchase
119,4,30/03/2024,Homepage,258,Signup
172,1,31/03/2024,Signup,226,None
475,1,31/03/2024,Features,274,Signup
16,3,31/03/2024,Signup,151,Signup
837,4,31/03/2024,Features,72,Purchase
203,1,31/03/2024,Pricing,187,None
86,1,31/03/2024,Pricing,285,Signup
680,4,31/03/2024,Signup,89,None
107,5,31/03/2024,Pricing,253,Signup
492,1,31/03/2024,Homepage,83,None
607,4,31/03/2024,Pricing,292,None
471,5,31/03/2024,Homepage,134,None
257,5,31/03/2024,Signup,180,None
594,1,31/03/2024,Features,144,None
187,3,31/03/2024,Features,45,Signup
13,2,31/03/2024,Pricing,68,None
220,3,31/03/2024,Homepage,186,Signup
812,3,31/03/2024,Signup,85,None
951,1,31/03/2024,Signup,84,Purchase
382,4,31/03/2024,Signup,73,Signup
432,4,31/03/2024,Pricing,216,Signup
791,5,31/03/2024,Features,212,Signup
800,3,31/03/2024,Signup,136,None
373,2,31/03/2024,Features,153,None
35,5,31/03/2024,Homepage,148,None
995,2,31/03/2024,Features,95,None
811,5,31/03/2024,Homepage,120,Signup
325,4,31/03/2024,Homepage,264,None
891,1,31/03/2024,Features,187,None
831,2,01/04/2024,Homepage,265,None
805,1,01/04/2024,Features,127,None
852,5,01/04/2024,Features,139,Purchase
173,5,01/04/2024,Homepage,123,Signup
722,1,01/04/2024,Homepage,33,None
241,4,01/04/2024,Pricing,81,Signup
368,2,01/04/2024,Features,240,None
199,1,01/04/2024,Homepage,169,None
263,5,01/04/2024,Homepage,126,None
433,2,01/04/2024,Features,99,None
394,2,01/04/2024,Features,208,None
541,3,01/04/2024,Pricing,246,None
78,2,01/04/2024,Pricing,104,None
697,4,01/04/2024,Features,264,None
394,1,01/04/2024,Signup,128,None
470,4,01/04/2024,Pricing,263,None
835,3,01/04/2024,Signup,195,Purchase
522,4,01/04/2024,Pricing,257,None
111,2,01/04/2024,Features,57,None
165,2,01/04/2024,Features,227,Signup
285,2,01/04/2024,Signup,268,Purchase
501,1,01/04/2024,Homepage,257,None
65,5,01/04/2024,Features,112,None
971,5,01/04/2024,Pricing,45,Purchase
893,3,01/04/2024,Features,120,Purchase
142,4,01/04/2024,Homepage,40,None
236,5,01/04/2024,Features,42,None
515,1,02/04/2024,Features,110,None
422,2,02/04/2024,Signup,129,None
968,3,02/04/2024,Pricing,124,Signup
88,2,02/04/2024,Signup,75,None
735,1,02/04/2024,Signup,162,None
978,2,02/04/2024,Homepage,106,Purchase
516,1,02/04/2024,Pricing,208,None
112,4,02/04/2024,Homepage,233,None
995,1,02/04/2024,Pricing,190,None
849,4,02/04/2024,Signup,61,Signup
756,4,02/04/2024,Pricing,243,Signup
595,4,02/04/2024,Pricing,268,None
819,2,02/04/2024,Signup,80,None
958,2,02/04/2024,Homepage,153,None
491,2,02/04/2024,Signup,171,None
979,3,02/04/2024,Signup,46,Purchase
29,3,02/04/2024,Pricing,249,None
804,5,02/04/2024,Signup,236,Signup
310,3,02/04/2024,Homepage,37,Purchase
795,2,02/04/2024,Signup,49,None
370,3,02/04/2024,Pricing,273,None
360,3,02/04/2024,Signup,220,None
555,3,02/04/2024,Signup,279,None
815,5,02/04/2024,Homepage,119,Signup
198,4,02/04/2024,Homepage,60,None
541,2,02/04/2024,Pricing,164,None
128,2,02/04/2024,Features,95,None
172,5,02/04/2024,Homepage,103,None
84,1,03/04/2024,Features,226,None
63,4,03/04/2024,Pricing,52,Signup
843,5,03/04/2024,Pricing,129,None
203,2,03/04/2024,Signup,44,None
650,3,03/04/2024,Signup,68,None
220,5,03/04/2024,Homepage,39,None
740,1,03/04/2024,Homepage,145,Signup
844,5,03/04/2024,Pricing,206,Purchase
865,1,03/04/2024,Homepage,43,None
167,5,03/04/2024,Homepage,85,Purchase
32,1,03/04/2024,Features,165,None
756,5,03/04/2024,Signup,215,None
919,1,03/04/2024,Homepage,45,None
383,1,03/04/2024,Features,152,None
860,5,03/04/2024,Features,286,None
826,2,03/04/2024,Homepage,194,Signup
22,5,03/04/2024,Signup,193,Signup
738,2,03/04/2024,Pricing,232,None
830,1,03/04/2024,Homepage,291,None
493,5,03/04/2024,Features,60,None
810,1,03/04/2024,Homepage,146,None
372,2,03/04/2024,Features,225,Purchase
876,5,03/04/2024,Homepage,137,None
356,5,03/04/2024,Homepage,208,None
170,5,03/04/2024,Features,79,None
251,4,03/04/2024,Pricing,267,None
664,2,03/04/2024,Pricing,57,None
254,1,03/04/2024,Homepage,277,None
745,1,04/04/2024,Features,246,None
821,5,04/04/2024,Homepage,145,None
280,3,04/04/2024,Signup,270,Purchase
123,3,04/04/2024,Features,262,None
841,4,04/04/2024,Features,283,None
554,1,04/04/2024,Signup,66,None
238,5,04/04/2024,Signup,261,Purchase
829,4,04/04/2024,Homepage,88,None
816,5,04/04/2024,Signup,135,None
656,1,04/04/2024,Homepage,124,None
37,3,04/04/2024,Signup,32,Purchase
962,2,04/04/2024,Homepage,65,None
607,2,04/04/2024,Features,177,None
998,5,04/04/2024,Features,166,None
811,4,04/04/2024,Pricing,272,Signup
767,2,04/04/2024,Homepage,53,None
513,4,04/04/2024,Pricing,73,None
980,1,04/04/2024,Features,165,None
903,5,04/04/2024,Features,50,None
734,4,04/04/2024,Features,272,None
68,5,04/04/2024,Signup,293,Signup
288,2,04/04/2024,Homepage,273,Signup
798,3,04/04/2024,Features,157,Signup
17,1,04/04/2024,Features,214,None
964,2,04/04/2024,Homepage,206,Purchase
283,5,04/04/2024,Features,281,Purchase
263,4,04/04/2024,Homepage,284,None
234,5,05/04/2024,Homepage,222,Signup
486,4,05/04/2024,Signup,225,Purchase
268,5,05/04/2024,Homepage,237,None
338,1,05/04/2024,Homepage,94,Signup
824,3,05/04/2024,Signup,136,None
894,4,05/04/2024,Signup,195,Signup
300,2,05/04/2024,Homepage,106,None
324,3,05/04/2024,Homepage,124,None
533,1,05/04/2024,Signup,215,None
476,4,05/04/2024,Signup,199,None
512,5,05/04/2024,Signup,104,None
632,5,05/04/2024,Signup,37,None
477,3,05/04/2024,Features,105,None
271,5,05/04/2024,Features,99,None
271,3,05/04/2024,Signup,36,None
81,3,05/04/2024,Signup,135,Purchase
484,2,05/04/2024,Homepage,72,None
448,2,05/04/2024,Homepage,249,Signup
374,2,05/04/2024,Features,247,None
743,5,05/04/2024,Pricing,206,None
44,4,05/04/2024,Homepage,162,None
156,4,05/04/2024,Pricing,67,None
359,2,05/04/2024,Homepage,102,None
728,2,05/04/2024,Pricing,116,None
917,4,05/04/2024,Homepage,215,None
536,2,05/04/2024,Features,276,Signup
291,3,05/04/2024,Features,285,None
289,1,05/04/2024,Features,82,Signup
834,3,06/04/2024,Pricing,94,None
279,4,06/04/2024,Features,99,None
790,2,06/04/2024,Signup,147,None
442,1,06/04/2024,Signup,212,Signup
581,2,06/04/2024,Features,295,Signup
814,3,06/04/2024,Features,180,None
936,2,06/04/2024,Features,71,Signup
793,3,06/04/2024,Features,213,Purchase
343,1,06/04/2024,Signup,115,None
274,5,06/04/2024,Homepage,104,None
949,5,06/04/2024,Homepage,207,Signup
475,1,06/04/2024,Features,109,None
649,2,06/04/2024,Homepage,182,Signup
774,5,06/04/2024,Features,66,Signup
226,3,06/04/2024,Features,50,None
343,5,06/04/2024,Pricing,210,None
251,3,06/04/2024,Homepage,93,Purchase
595,1,06/04/2024,Homepage,155,None
779,5,06/04/2024,Pricing,210,None
575,1,06/04/2024,Signup,129,None
542,4,06/04/2024,Pricing,36,None
140,1,06/04/2024,Features,274,Signup
159,5,06/04/2024,Features,288,Signup
328,3,06/04/2024,Features,73,Purchase
571,1,06/04/2024,Signup,220,None
991,5,06/04/2024,Features,95,None
43,2,06/04/2024,Features,187,None
982,3,06/04/2024,Pricing,256,None
328,2,07/04/2024,Features,136,None
666,2,07/04/2024,Pricing,235,None
493,4,07/04/2024,Pricing,171,None
823,1,07/04/2024,Signup,96,None
119,2,07/04/2024,Pricing,244,None
340,3,07/04/2024,Features,202,None
26,2,07/04/2024,Pricing,211,None
174,4,07/04/2024,Homepage,279,Signup
378,5,07/04/2024,Signup,175,Signup
491,3,07/04/2024,Features,91,None
132,3,07/04/2024,Pricing,215,Signup
885,5,07/04/2024,Homepage,204,None
981,4,07/04/2024,Features,118,None
852,4,07/04/2024,Pricing,49,None
250,1,07/04/2024,Homepage,30,None
550,3,07/04/2024,Features,261,None
162,1,07/04/2024,Features,265,Signup
445,2,07/04/2024,Signup,150,None
877,1,07/04/2024,Homepage,123,Signup
730,1,07/04/2024,Homepage,167,None
520,5,07/04/2024,Homepage,169,Signup
957,1,07/04/2024,Features,242,None
166,2,07/04/2024,Features,95,None
597,1,07/04/2024,Features,297,Signup
355,4,07/04/2024,Pricing,35,Purchase
273,1,07/04/2024,Features,171,Signup
686,5,07/04/2024,Homepage,33,Purchase
489,5,08/04/2024,Signup,254,Purchase
168,5,08/04/2024,Features,126,None
546,1,08/04/2024,Pricing,290,None
866,2,08/04/2024,Signup,148,None
834,3,08/04/2024,Homepage,73,None
202,5,08/04/2024,Signup,51,None
88,1,08/04/2024,Signup,52,None
325,3,08/04/2024,Signup,236,None
281,4,08/04/2024,Homepage,233,Purchase
7,4,08/04/2024,Pricing,213,None
866,5,08/04/2024,Pricing,45,Signup
371,5,08/04/2024,Pricing,224,None
768,4,08/04/2024,Features,112,None
573,5,08/04/2024,Pricing,252,None
217,4,08/04/2024,Signup,245,None
62,1,08/04/2024,Pricing,276,None
188,3,08/04/2024,Features,168,Signup
504,1,08/04/2024,Pricing,117,None
634,4,08/04/2024,Signup,98,None
459,1,08/04/2024,Features,82,None
798,4,08/04/2024,Homepage,229,None
240,1,08/04/2024,Homepage,284,None
29,3,08/04/2024,Homepage,216,None
153,4,08/04/2024,Signup,273,None
388,5,08/04/2024,Features,55,None
467,5,08/04/2024,Homepage,117,None
662,5,08/04/2024,Features,36,Signup
263,4,08/04/2024,Signup,60,None
85,5,09/04/2024,Pricing,169,Purchase
278,2,09/04/2024,Features,143,None
632,3,09/04/2024,Pricing,53,None
284,2,09/04/2024,Homepage,101,None
923,4,09/04/2024,Pricing,268,None
986,4,09/04/2024,Pricing,153,None
449,3,09/04/2024,Pricing,292,Purchase
367,1,09/04/2024,Signup,97,None
388,3,09/04/2024,Signup,250,Signup
822,2,09/04/2024,Features,195,None
806,2,09/04/2024,Features,131,None
8,2,09/04/2024,Homepage,101,None
377,2,09/04/2024,Pricing,230,Signup
337,1,09/04/2024,Signup,271,Purchase
460,4,09/04/2024,Features,290,Signup
652,4,09/04/2024,Homepage,227,None
387,3,09/04/2024,Features,177,None
311,4,09/04/2024,Signup,71,Signup
518,4,09/04/2024,Features,270,Signup
786,4,09/04/2024,Signup,228,None
763,1,09/04/2024,Signup,280,Signup
894,1,09/04/2024,Homepage,60,Purchase
591,4,09/04/2024,Homepage,154,None
902,2,09/04/2024,Features,147,None
847,4,09/04/2024,Pricing,223,None
82,3,09/04/2024,Signup,264,None
234,5,09/04/2024,Signup,95,None
111,3,10/04/2024,Homepage,48,None
621,5,10/04/2024,Homepage,215,None
31,1,10/04/2024,Signup,235,Signup
867,1,10/04/2024,Homepage,53,None
772,4,10/04/2024,Signup,93,None
129,5,10/04/2024,Homepage,46,Signup
862,1,10/04/2024,Features,37,None
301,1,10/04/2024,Features,192,Signup
685,4,10/04/2024,Features,290,None
237,1,10/04/2024,Homepage,122,None
896,5,10/04/2024,Signup,219,None
628,3,10/04/2024,Signup,70,None
958,1,10/04/2024,Features,110,None
255,2,10/04/2024,Pricing,152,None
1,1,10/04/2024,Pricing,50,Purchase
786,3,10/04/2024,Features,103,Signup
414,4,10/04/2024,Features,67,Signup
604,4,10/04/2024,Signup,283,None
931,3,10/04/2024,Features,208,None
229,4,10/04/2024,Homepage,67,Purchase
188,1,10/04/2024,Signup,141,None
22,5,10/04/2024,Pricing,208,None
64,1,10/04/2024,Signup,260,None
735,5,10/04/2024,Homepage,206,None
505,2,10/04/2024,Homepage,83,None
614,3,10/04/2024,Pricing,79,Signup
658,3,10/04/2024,Signup,70,None
39,1,10/04/2024,Features,163,None
720,4,11/04/2024,Pricing,122,None
898,3,11/04/2024,Features,120,None
144,5,11/04/2024,Pricing,95,Purchase
727,4,11/04/2024,Features,260,None
750,5,11/04/2024,Features,147,None
530,3,11/04/2024,Signup,242,Signup
237,5,11/04/2024,Homepage,296,None
950,2,11/04/2024,Features,99,Signup
407,5,11/04/2024,Features,92,Purchase
462,1,11/04/2024,Signup,132,None
627,2,11/04/2024,Signup,95,None
176,1,11/04/2024,Signup,142,None
